geographyid,region,date,monthsofsupply,mediansaleprice
39340,"Provo, UT",2015-05-01,3.4,230000
41620,"Salt Lake City, UT",2015-10-01,2.9,245000
40060,"Richmond, VA",2019-04-01,2.0,260000
13540,"Bennington, VT",2013-12-01,12.7,224000
12740,"Barre, VT",2015-12-01,8.6,194000
15540,"Burlington, VT",2017-01-01,5.8,253000
12740,"Barre, VT",2019-09-01,5.5,225000
16500,"Centralia, WA",2014-03-01,7.6,129000
43220,"Shelton, WA",2016-08-01,3.6,233000
36500,"Olympia, WA",2017-07-01,1.7,290000
21260,"Ellensburg, WA",2017-12-01,2.1,292000
21260,"Ellensburg, WA",2018-09-01,3.5,338000
42660,"Seattle, WA",2018-10-01,2.3,550000
31940,"Marinette, WI",2012-08-01,5.8,59000
39540,"Racine, WI",2013-09-01,6.2,119000
48020,"Watertown, WI",2015-08-01,5.6,166000
43020,"Shawano, WI",2017-05-01,5.5,136000
38420,"Platteville, WI",2017-06-01,4.8,124000
43100,"Sheboygan, WI",2019-01-01,4.6,159000
13180,"Beaver Dam, WI",2019-09-01,3.8,174000
20900,"El Campo, TX",2015-10-01,5.8,110000
32580,"McAllen, TX",2015-10-01,8.4,130000
44860,"Sulphur Springs, TX",2015-10-01,3.4,120000
19100,"Dallas, TX",2015-12-01,1.9,239000
15220,"Brownwood, TX",2016-01-01,10.6,120000
44860,"Sulphur Springs, TX",2016-01-01,5.5,100000
24180,"Granbury, TX",2016-02-01,6.7,181000
10180,"Abilene, TX",2016-04-01,3.4,153000
21340,"El Paso, TX",2016-05-01,4.3,145000
43300,"Sherman, TX",2016-05-01,2.9,137000
11980,"Athens, TX",2016-07-01,6.1,225000
28660,"Killeen, TX",2016-07-01,4.6,152000
24180,"Granbury, TX",2016-08-01,3.1,225000
40530,"Rockport, TX",2016-08-01,191.0,295000
45020,"Sweetwater, TX",2016-09-01,2.7,37000
10180,"Abilene, TX",2016-10-01,4.5,146000
37770,"Pearsall, TX",2016-11-01,13.0,38000
19100,"Dallas, TX",2016-12-01,2.0,260000
44860,"Sulphur Springs, TX",2016-12-01,5.6,128000
43300,"Sherman, TX",2017-01-01,4.4,143000
26660,"Huntsville, TX",2017-02-01,4.1,174000
23620,"Gainesville, TX",2017-06-01,3.8,224000
40530,"Rockport, TX",2017-06-01,113.0,304000
41700,"San Antonio, TX",2017-08-01,3.1,216000
47020,"Victoria, TX",2017-08-01,7.6,178000
41700,"San Antonio, TX",2017-10-01,3.4,207000
24180,"Granbury, TX",2017-12-01,3.0,231000
43300,"Sherman, TX",2017-12-01,3.7,158000
40100,"Rio Grande City, TX",2018-01-01,8.2,141000
37770,"Pearsall, TX",2018-02-01,2.2,90000
14780,"Brenham, TX",2018-03-01,6.9,229000
43300,"Sherman, TX",2018-03-01,2.9,174000
10180,"Abilene, TX",2018-06-01,2.9,172000
21340,"El Paso, TX",2018-06-01,3.4,155000
26660,"Huntsville, TX",2018-07-01,5.2,179000
18620,"Corsicana, TX",2018-08-01,3.2,172000
19100,"Dallas, TX",2018-08-01,2.9,290000
26660,"Huntsville, TX",2018-08-01,3.8,181000
10860,"Alice, TX",2018-09-01,40.0,134000
15220,"Brownwood, TX",2018-09-01,4.9,122000
26420,"Houston, TX",2018-09-01,4.2,232000
14300,"Bonham, TX",2018-10-01,4.7,177000
14780,"Brenham, TX",2018-10-01,3.8,248000
15220,"Brownwood, TX",2018-10-01,4.2,144000
18620,"Corsicana, TX",2018-11-01,4.6,170000
10180,"Abilene, TX",2018-12-01,4.2,180000
23104,"Fort Worth, TX",2018-12-01,2.4,235000
40530,"Rockport, TX",2018-12-01,140.0,108000
26660,"Huntsville, TX",2019-01-01,5.1,194000
44500,"Stephenville, TX",2019-01-01,6.7,119000
44860,"Sulphur Springs, TX",2019-01-01,4.8,131000
18620,"Corsicana, TX",2019-02-01,4.1,132000
47020,"Victoria, TX",2019-03-01,3.6,190000
18620,"Corsicana, TX",2019-04-01,3.4,171000
37770,"Pearsall, TX",2019-04-01,4.0,93000
24180,"Granbury, TX",2019-05-01,2.9,269000
41700,"San Antonio, TX",2019-06-01,3.1,240000
23620,"Gainesville, TX",2019-09-01,4.7,254000
24180,"Granbury, TX",2019-09-01,2.9,245000
24180,"Granbury, TX",2019-12-01,4.0,270000
47020,"Victoria, TX",2019-12-01,4.2,203000
26660,"Huntsville, TX",2020-01-01,5.8,205000
47020,"Victoria, TX",2020-01-01,4.5,187000
37770,"Pearsall, TX",2020-02-01,17.0,230000
41700,"San Antonio, TX",2020-02-01,3.8,235000
23620,"Gainesville, TX",2020-03-01,3.8,240000
33420,"Mineral Wells, TX",2020-03-01,5.5,211000
26660,"Huntsville, TX",2020-07-01,3.3,213000
24180,"Granbury, TX",2020-11-01,1.8,305000
44500,"Stephenville, TX",2020-11-01,3.0,210000
25720,"Heber, UT",2013-03-01,8.8,500000
25720,"Heber, UT",2013-06-01,8.7,445000
36260,"Ogden, UT",2013-08-01,5.4,187000
39340,"Provo, UT",2013-09-01,6.0,215000
39220,"Price, UT",2013-12-01,9.5,103000
39220,"Price, UT",2014-11-01,12.2,83000
39340,"Provo, UT",2014-12-01,5.4,235000
39220,"Price, UT",2015-09-01,7.5,95000
39340,"Provo, UT",2016-04-01,2.9,252000
36260,"Ogden, UT",2016-05-01,1.7,224000
39220,"Price, UT",2016-06-01,8.1,150000
39220,"Price, UT",2016-07-01,17.0,135000
46860,"Vernal, UT",2016-10-01,7.5,146000
39220,"Price, UT",2017-03-01,6.7,104000
39340,"Provo, UT",2017-04-01,2.6,272000
30860,"Logan, UT",2017-05-01,2.3,187000
39220,"Price, UT",2018-02-01,5.9,71000
25720,"Heber, UT",2018-08-01,6.2,640000
36260,"Ogden, UT",2018-09-01,2.8,271000
30860,"Logan, UT",2019-04-01,2.3,243000
39340,"Provo, UT",2019-08-01,2.0,336000
30860,"Logan, UT",2019-09-01,2.0,275000
39220,"Price, UT",2019-12-01,3.5,127000
46860,"Vernal, UT",2020-01-01,7.0,165000
39340,"Provo, UT",2020-11-01,0.5,385000
49020,"Winchester, VA",2012-02-01,6.9,171000
40060,"Richmond, VA",2014-03-01,4.8,200000
49020,"Winchester, VA",2014-06-01,4.5,229000
49020,"Winchester, VA",2014-10-01,5.8,187000
49020,"Winchester, VA",2015-04-01,5.7,204000
47260,"Virginia Beach, VA",2015-08-01,4.7,220000
47260,"Virginia Beach, VA",2017-06-01,3.4,240000
40060,"Richmond, VA",2017-12-01,1.8,248000
49020,"Winchester, VA",2018-04-01,3.4,251000
49020,"Winchester, VA",2019-03-01,3.9,252000
40060,"Richmond, VA",2019-06-01,1.8,270000
47260,"Virginia Beach, VA",2019-07-01,2.6,250000
49020,"Winchester, VA",2019-11-01,3.5,254000
40060,"Richmond, VA",2020-02-01,2.2,250000
40060,"Richmond, VA",2020-05-01,1.6,275000
47260,"Virginia Beach, VA",2020-07-01,1.3,273000
40860,"Rutland, VT",2012-10-01,6.2,159000
15540,"Burlington, VT",2013-07-01,3.7,249000
15540,"Burlington, VT",2013-12-01,5.0,233000
12740,"Barre, VT",2014-03-01,10.9,171000
13540,"Bennington, VT",2014-10-01,9.3,240000
12740,"Barre, VT",2015-07-01,10.6,222000
40860,"Rutland, VT",2016-06-01,9.1,165000
13540,"Bennington, VT",2017-10-01,7.3,220000
12740,"Barre, VT",2018-10-01,4.4,219000
13540,"Bennington, VT",2019-06-01,8.1,235000
40860,"Rutland, VT",2019-11-01,6.6,170000
13540,"Bennington, VT",2020-12-01,2.7,319000
36020,"Oak Harbor, WA",2012-04-01,9.1,230000
10140,"Aberdeen, WA",2012-05-01,10.7,117000
45104,"Tacoma, WA",2012-08-01,4.1,200000
48300,"Wenatchee, WA",2012-09-01,5.7,268000
36500,"Olympia, WA",2012-10-01,4.2,226000
10140,"Aberdeen, WA",2013-01-01,11.9,120000
34180,"Moses Lake, WA",2013-02-01,9.8,159000
14740,"Bremerton, WA",2013-03-01,5.2,239000
14740,"Bremerton, WA",2013-10-01,4.4,245000
48300,"Wenatchee, WA",2014-01-01,10.2,290000
31020,"Longview, WA",2014-05-01,4.9,173000
34580,"Mount Vernon, WA",2014-05-01,4.3,235000
13380,"Bellingham, WA",2014-07-01,5.0,279000
34580,"Mount Vernon, WA",2014-07-01,5.2,225000
36020,"Oak Harbor, WA",2014-08-01,4.5,280000
36500,"Olympia, WA",2015-01-01,4.8,244000
34180,"Moses Lake, WA",2015-03-01,5.2,162000
34580,"Mount Vernon, WA",2015-03-01,3.5,257000
13380,"Bellingham, WA",2015-05-01,3.3,289000
42660,"Seattle, WA",2015-07-01,1.4,410000
34580,"Mount Vernon, WA",2015-09-01,3.3,280000
21260,"Ellensburg, WA",2016-02-01,3.7,254000
43220,"Shelton, WA",2016-03-01,3.9,190000
14740,"Bremerton, WA",2016-04-01,2.1,278000
48300,"Wenatchee, WA",2016-06-01,3.9,309000
48300,"Wenatchee, WA",2016-11-01,3.0,281000
36500,"Olympia, WA",2017-02-01,1.9,274000
44060,"Spokane, WA",2017-02-01,3.5,195000
36500,"Olympia, WA",2017-04-01,1.6,281000
34580,"Mount Vernon, WA",2017-05-01,1.9,319000
42660,"Seattle, WA",2017-06-01,0.9,525000
10140,"Aberdeen, WA",2017-07-01,3.8,165000
16500,"Centralia, WA",2017-07-01,3.4,210000
14740,"Bremerton, WA",2017-09-01,1.7,316000
44060,"Spokane, WA",2017-10-01,2.4,215000
14740,"Bremerton, WA",2017-11-01,1.4,325000
34180,"Moses Lake, WA",2017-11-01,2.7,207000
13380,"Bellingham, WA",2017-12-01,1.8,346000
43220,"Shelton, WA",2017-12-01,3.1,246000
34580,"Mount Vernon, WA",2018-03-01,1.9,340000
14740,"Bremerton, WA",2018-05-01,1.4,370000
10140,"Aberdeen, WA",2018-07-01,3.4,200000
21260,"Ellensburg, WA",2018-07-01,2.9,320000
31020,"Longview, WA",2018-09-01,2.5,270000
36500,"Olympia, WA",2018-10-01,1.7,315000
31020,"Longview, WA",2018-11-01,1.9,254000
45104,"Tacoma, WA",2019-02-01,1.6,359000
14740,"Bremerton, WA",2019-06-01,1.5,396000
45104,"Tacoma, WA",2019-06-01,1.4,375000
36020,"Oak Harbor, WA",2019-07-01,2.0,414000
31020,"Longview, WA",2019-12-01,2.0,284000
43220,"Shelton, WA",2019-12-01,1.8,285000
44060,"Spokane, WA",2020-04-01,1.5,291000
34580,"Mount Vernon, WA",2020-06-01,1.2,414000
16500,"Centralia, WA",2020-07-01,1.2,340000
36500,"Olympia, WA",2020-07-01,0.6,383000
10140,"Aberdeen, WA",2020-08-01,1.2,266000
36500,"Olympia, WA",2020-08-01,0.5,389000
21260,"Ellensburg, WA",2020-10-01,1.0,500000
43220,"Shelton, WA",2020-10-01,0.7,361000
13180,"Beaver Dam, WI",2012-03-01,8.3,95000
32860,"Menomonie, WI",2012-09-01,9.2,113000
12660,"Baraboo, WI",2012-11-01,7.0,128000
44620,"Stevens Point, WI",2012-12-01,5.8,127000
48580,"Whitewater, WI",2012-12-01,8.2,165000
31820,"Manitowoc, WI",2013-01-01,11.3,111000
44620,"Stevens Point, WI",2013-03-01,8.0,152000
49220,"Wisconsin Rapids, WI",2013-03-01,8.4,99000
13180,"Beaver Dam, WI",2013-05-01,5.3,121000
44620,"Stevens Point, WI",2013-06-01,5.2,141000
13180,"Beaver Dam, WI",2014-01-01,11.3,90000
31820,"Manitowoc, WI",2014-01-01,10.3,70000
39540,"Racine, WI",2014-10-01,5.7,153000
33340,"Milwaukee, WI",2014-11-01,6.5,170000
33340,"Milwaukee, WI",2014-12-01,5.2,164000
11540,"Appleton, WI",2015-02-01,9.2,137000
12660,"Baraboo, WI",2015-02-01,14.1,148000
31540,"Madison, WI",2015-02-01,7.1,202000
39540,"Racine, WI",2015-02-01,7.0,124000
43100,"Sheboygan, WI",2015-02-01,9.0,115000
31540,"Madison, WI",2015-03-01,4.9,215000
44620,"Stevens Point, WI",2015-03-01,8.0,136000
33340,"Milwaukee, WI",2015-04-01,5.2,180000
49220,"Wisconsin Rapids, WI",2015-04-01,6.5,116000
12660,"Baraboo, WI",2015-06-01,5.4,155000
13180,"Beaver Dam, WI",2015-07-01,6.8,145000
44620,"Stevens Point, WI",2015-07-01,4.4,143000
13180,"Beaver Dam, WI",2015-08-01,5.8,125000
31820,"Manitowoc, WI",2015-08-01,7.1,95000
44620,"Stevens Point, WI",2015-09-01,4.9,135000
12660,"Baraboo, WI",2015-10-01,6.8,150000
29100,"La Crosse, WI",2015-12-01,4.5,160000
27500,"Janesville, WI",2016-01-01,6.3,126000
43100,"Sheboygan, WI",2016-01-01,7.4,123000
31540,"Madison, WI",2016-02-01,6.4,210000
43020,"Shawano, WI",2016-02-01,24.5,95000
48580,"Whitewater, WI",2016-02-01,10.8,153000
22540,"Fond du Lac, WI",2016-05-01,6.5,129000
13180,"Beaver Dam, WI",2016-07-01,5.1,137000
29100,"La Crosse, WI",2016-07-01,2.7,173000
12660,"Baraboo, WI",2016-09-01,6.2,159000
22540,"Fond du Lac, WI",2016-09-01,4.7,129000
13180,"Beaver Dam, WI",2016-10-01,4.7,130000
48140,"Wausau, WI",2016-10-01,6.0,135000
48580,"Whitewater, WI",2016-10-01,6.5,186000
20740,"Eau Claire, WI",2016-11-01,3.8,145000
32860,"Menomonie, WI",2016-11-01,5.5,179000
43100,"Sheboygan, WI",2016-12-01,3.9,125000
31940,"Marinette, WI",2017-02-01,15.5,72000
22540,"Fond du Lac, WI",2017-05-01,3.5,137000
43020,"Shawano, WI",2017-06-01,4.6,133000
31940,"Marinette, WI",2017-07-01,6.4,84000
31540,"Madison, WI",2017-09-01,2.9,250000
12660,"Baraboo, WI",2017-10-01,4.0,171000
22540,"Fond du Lac, WI",2017-11-01,4.2,134000
12660,"Baraboo, WI",2018-01-01,6.4,207000
36780,"Oshkosh, WI",2018-03-01,3.6,135000
22540,"Fond du Lac, WI",2018-05-01,3.2,148000
24580,"Green Bay, WI",2018-07-01,3.7,178000
31540,"Madison, WI",2018-07-01,2.4,275000
32860,"Menomonie, WI",2018-07-01,3.4,160000
31540,"Madison, WI",2018-08-01,2.4,267000
24580,"Green Bay, WI",2018-11-01,3.4,173000
48140,"Wausau, WI",2018-11-01,3.2,145000
39540,"Racine, WI",2018-12-01,3.6,175000
39540,"Racine, WI",2019-01-01,3.5,160000
20740,"Eau Claire, WI",2019-03-01,3.5,178000
11540,"Appleton, WI",2019-04-01,3.3,180000
31540,"Madison, WI",2019-04-01,3.5,285000
48580,"Whitewater, WI",2019-04-01,5.0,216000
11540,"Appleton, WI",2019-07-01,2.6,193000
44620,"Stevens Point, WI",2019-07-01,2.6,167000
22540,"Fond du Lac, WI",2019-12-01,3.5,129000
36780,"Oshkosh, WI",2019-12-01,2.7,158000
22540,"Fond du Lac, WI",2020-01-01,3.8,136000
29100,"La Crosse, WI",2020-01-01,3.4,185000
36780,"Oshkosh, WI",2020-02-01,4.4,145000
48580,"Whitewater, WI",2020-02-01,6.0,250000
49220,"Wisconsin Rapids, WI",2020-02-01,4.6,97000
29100,"La Crosse, WI",2020-03-01,2.5,215000
31820,"Manitowoc, WI",2020-03-01,4.0,127000
48580,"Whitewater, WI",2020-03-01,4.9,263000
32860,"Menomonie, WI",2020-04-01,3.1,185000
48580,"Whitewater, WI",2020-04-01,6.3,235000
48580,"Whitewater, WI",2020-06-01,3.2,249000
24580,"Green Bay, WI",2020-08-01,2.2,220000
22540,"Fond du Lac, WI",2020-09-01,2.2,212000
24580,"Green Bay, WI",2020-09-01,2.3,208000
44620,"Stevens Point, WI",2020-09-01,2.5,215000
33340,"Milwaukee, WI",2020-12-01,1.6,230000
26580,"Huntington, WV",2016-04-01,6.0,155000
38580,"Point Pleasant, WV",2019-11-01,3.0,154000
26620,"Huntsville, AL",2019-06-01,2.4,226000
38940,"Port St. Lucie, FL",2015-08-01,3.8,173000
42340,"Savannah, GA",2020-08-01,3.1,250000
40980,"Saginaw, MI",2019-04-01,2.2,102000
16740,"Charlotte, NC",2020-07-01,1.8,293000
37220,"Pahrump, NV",2016-08-01,4.8,185000
47260,"Virginia Beach, VA",2020-06-01,1.6,256000
48020,"Watertown, WI",2020-12-01,2.1,230000
1400, National,2016-09-01,3.317272452,253000
1400, National,2017-05-01,2.604777195,269000
28660,"Killeen, TX",2016-02-01,7.6,145000
40530,"Rockport, TX",2016-03-01,205.0,575000
26660,"Huntsville, TX",2016-04-01,3.8,169000
33420,"Mineral Wells, TX",2016-05-01,13.4,185000
44500,"Stephenville, TX",2016-07-01,4.2,160000
41700,"San Antonio, TX",2016-09-01,3.2,203000
23620,"Gainesville, TX",2016-09-01,4.4,158000
45020,"Sweetwater, TX",2016-10-01,11.0,136000
12420,"Austin, TX",2016-11-01,2.8,290000
47020,"Victoria, TX",2016-12-01,7.1,177000
26420,"Houston, TX",2017-01-01,5.1,210000
32580,"McAllen, TX",2017-01-01,10.3,137000
23620,"Gainesville, TX",2017-02-01,5.9,195000
37770,"Pearsall, TX",2017-04-01,4.5,60000
15220,"Brownwood, TX",2017-04-01,6.8,110000
44860,"Sulphur Springs, TX",2017-05-01,3.7,168000
14300,"Bonham, TX",2017-06-01,3.5,95000
37770,"Pearsall, TX",2017-08-01,11.0,100000
26420,"Houston, TX",2017-09-01,3.6,232000
47020,"Victoria, TX",2017-09-01,6.4,158000
33420,"Mineral Wells, TX",2017-09-01,11.8,169000
24180,"Granbury, TX",2017-10-01,2.6,231000
26420,"Houston, TX",2017-10-01,3.7,227000
18620,"Corsicana, TX",2017-10-01,5.1,134000
24180,"Granbury, TX",2018-01-01,4.7,241000
18620,"Corsicana, TX",2018-02-01,5.8,142000
12420,"Austin, TX",2018-03-01,2.2,300000
10180,"Abilene, TX",2018-03-01,3.1,163000
20900,"El Campo, TX",2018-03-01,4.1,185000
40100,"Rio Grande City, TX",2018-03-01,9.5,127000
12420,"Austin, TX",2018-04-01,2.5,315000
12420,"Austin, TX",2018-05-01,2.2,318000
32580,"McAllen, TX",2018-06-01,6.8,142000
20900,"El Campo, TX",2018-07-01,5.3,180000
37770,"Pearsall, TX",2018-08-01,12.5,81000
40530,"Rockport, TX",2018-08-01,128.0,222000
40530,"Rockport, TX",2018-11-01,137.0,320000
32580,"McAllen, TX",2018-12-01,9.0,146000
47020,"Victoria, TX",2019-02-01,4.1,182000
14780,"Brenham, TX",2019-02-01,4.7,230000
41700,"San Antonio, TX",2019-03-01,3.3,225000
23620,"Gainesville, TX",2019-03-01,3.9,209000
23104,"Fort Worth, TX",2019-04-01,2.3,243000
40100,"Rio Grande City, TX",2019-04-01,23.0,130000
12420,"Austin, TX",2019-06-01,2.3,330000
10860,"Alice, TX",2019-07-01,70.0,63000
40530,"Rockport, TX",2019-07-01,195.0,190000
15220,"Brownwood, TX",2019-09-01,4.9,143000
11980,"Athens, TX",2019-10-01,5.6,255000
32580,"McAllen, TX",2019-10-01,6.0,165000
45020,"Sweetwater, TX",2019-10-01,13.0,275000
19100,"Dallas, TX",2019-11-01,3.7,289000
43300,"Sherman, TX",2019-11-01,4.0,185000
20900,"El Campo, TX",2019-12-01,4.6,162000
40100,"Rio Grande City, TX",2019-12-01,39.0,131000
40530,"Rockport, TX",2019-12-01,79.0,235000
41700,"San Antonio, TX",2020-01-01,4.3,225000
12420,"Austin, TX",2020-02-01,2.2,325000
28660,"Killeen, TX",2020-02-01,2.6,181000
18620,"Corsicana, TX",2020-03-01,3.4,168000
32580,"McAllen, TX",2020-03-01,6.0,163000
12420,"Austin, TX",2020-04-01,2.6,326000
47020,"Victoria, TX",2020-04-01,2.9,210000
15220,"Brownwood, TX",2020-04-01,3.9,128000
23620,"Gainesville, TX",2020-04-01,5.0,220000
44500,"Stephenville, TX",2020-05-01,5.6,194000
14780,"Brenham, TX",2020-06-01,3.1,231000
32580,"McAllen, TX",2020-07-01,3.2,175000
19100,"Dallas, TX",2020-09-01,1.8,320000
37770,"Pearsall, TX",2020-10-01,16.0,1425000
26660,"Huntsville, TX",2020-12-01,3.6,255000
33420,"Mineral Wells, TX",2020-12-01,3.6,204000
41620,"Salt Lake City, UT",2012-03-01,5.7,177000
41620,"Salt Lake City, UT",2012-08-01,4.5,201000
36260,"Ogden, UT",2012-08-01,5.7,172000
46860,"Vernal, UT",2012-10-01,9.7,183000
39220,"Price, UT",2012-10-01,13.6,103000
41620,"Salt Lake City, UT",2013-02-01,5.9,209000
39340,"Provo, UT",2013-03-01,6.4,192000
39220,"Price, UT",2013-03-01,16.4,142000
39220,"Price, UT",2013-05-01,11.2,106000
30860,"Logan, UT",2013-06-01,8.7,170000
25720,"Heber, UT",2013-07-01,7.4,421000
46860,"Vernal, UT",2013-10-01,8.5,194000
39340,"Provo, UT",2013-12-01,6.2,219000
25720,"Heber, UT",2014-02-01,11.9,546000
39340,"Provo, UT",2014-03-01,6.1,213000
41620,"Salt Lake City, UT",2014-06-01,4.4,233000
41620,"Salt Lake City, UT",2014-10-01,4.8,230000
41620,"Salt Lake City, UT",2015-03-01,3.8,235000
36260,"Ogden, UT",2015-03-01,4.2,195000
41620,"Salt Lake City, UT",2015-05-01,2.6,252000
30860,"Logan, UT",2015-07-01,3.2,188000
30860,"Logan, UT",2016-05-01,2.4,199000
36260,"Ogden, UT",2016-06-01,1.7,230000
30860,"Logan, UT",2016-11-01,2.7,190000
36260,"Ogden, UT",2016-12-01,1.8,224000
39340,"Provo, UT",2017-08-01,2.3,279000
36260,"Ogden, UT",2018-02-01,1.8,250000
39220,"Price, UT",2018-09-01,5.9,94000
25720,"Heber, UT",2018-11-01,7.0,701000
39340,"Provo, UT",2019-02-01,4.2,314000
36260,"Ogden, UT",2019-10-01,1.9,301000
25720,"Heber, UT",2020-01-01,6.6,750000
39340,"Provo, UT",2020-02-01,2.2,345000
25720,"Heber, UT",2020-04-01,9.5,690000
30860,"Logan, UT",2020-05-01,1.7,264000
36260,"Ogden, UT",2020-09-01,0.7,343000
40060,"Richmond, VA",2012-06-01,3.2,205000
40060,"Richmond, VA",2016-11-01,3.0,229000
49020,"Winchester, VA",2017-05-01,3.0,245000
40060,"Richmond, VA",2017-09-01,2.5,237000
49020,"Winchester, VA",2017-09-01,3.4,230000
47260,"Virginia Beach, VA",2017-12-01,3.6,224000
47260,"Virginia Beach, VA",2018-08-01,3.2,235000
49020,"Winchester, VA",2018-08-01,3.5,262000
49020,"Winchester, VA",2019-06-01,3.1,250000
40060,"Richmond, VA",2020-11-01,0.9,289000
40860,"Rutland, VT",2012-09-01,8.6,171000
13540,"Bennington, VT",2012-09-01,10.0,143000
13540,"Bennington, VT",2012-12-01,8.2,162000
40860,"Rutland, VT",2013-04-01,8.3,121000
40860,"Rutland, VT",2014-07-01,12.9,166000
12740,"Barre, VT",2015-05-01,9.7,180000
15540,"Burlington, VT",2015-06-01,5.5,269000
40860,"Rutland, VT",2015-06-01,12.2,145000
40860,"Rutland, VT",2015-11-01,10.7,156000
15540,"Burlington, VT",2016-09-01,5.0,259000
12740,"Barre, VT",2017-02-01,8.9,218000
15540,"Burlington, VT",2017-07-01,3.8,275000
12740,"Barre, VT",2017-09-01,7.2,203000
40860,"Rutland, VT",2019-07-01,8.2,175000
13540,"Bennington, VT",2019-11-01,6.5,265000
15540,"Burlington, VT",2020-06-01,2.4,319000
15540,"Burlington, VT",2020-08-01,1.7,315000
43220,"Shelton, WA",2012-10-01,10.3,193000
45104,"Tacoma, WA",2012-11-01,4.1,197000
21260,"Ellensburg, WA",2013-03-01,6.9,209000
42660,"Seattle, WA",2013-04-01,1.7,330000
16500,"Centralia, WA",2013-05-01,9.2,135000
31020,"Longview, WA",2013-06-01,5.0,159000
16500,"Centralia, WA",2013-06-01,14.1,160000
45104,"Tacoma, WA",2013-07-01,3.1,230000
10140,"Aberdeen, WA",2013-12-01,8.4,132000
34180,"Moses Lake, WA",2014-01-01,8.2,170000
16500,"Centralia, WA",2014-06-01,9.2,138000
21260,"Ellensburg, WA",2014-07-01,4.9,196000
48300,"Wenatchee, WA",2014-07-01,7.2,270000
36500,"Olympia, WA",2014-08-01,3.9,240000
31020,"Longview, WA",2014-09-01,5.2,179000
43220,"Shelton, WA",2014-11-01,5.7,189000
10140,"Aberdeen, WA",2014-11-01,8.4,128000
34580,"Mount Vernon, WA",2014-12-01,3.1,265000
36020,"Oak Harbor, WA",2015-03-01,4.1,247000
44060,"Spokane, WA",2015-06-01,3.7,193000
21260,"Ellensburg, WA",2015-10-01,4.5,260000
13380,"Bellingham, WA",2015-12-01,2.4,288000
44060,"Spokane, WA",2015-12-01,2.7,185000
48300,"Wenatchee, WA",2015-12-01,3.3,240000
34180,"Moses Lake, WA",2016-01-01,9.2,165000
36020,"Oak Harbor, WA",2016-02-01,3.6,265000
14740,"Bremerton, WA",2016-03-01,1.7,279000
16500,"Centralia, WA",2016-05-01,3.6,192000
13380,"Bellingham, WA",2016-06-01,2.3,315000
34180,"Moses Lake, WA",2016-06-01,4.1,207000
42660,"Seattle, WA",2016-08-01,1.2,450000
43220,"Shelton, WA",2016-09-01,4.6,197000
34580,"Mount Vernon, WA",2016-10-01,2.7,301000
16500,"Centralia, WA",2016-10-01,4.3,175000
14740,"Bremerton, WA",2017-01-01,2.1,289000
45104,"Tacoma, WA",2017-03-01,1.3,299000
36020,"Oak Harbor, WA",2017-04-01,2.3,339000
45104,"Tacoma, WA",2017-05-01,1.4,308000
36500,"Olympia, WA",2017-08-01,1.6,290000
36500,"Olympia, WA",2017-09-01,1.6,290000
45104,"Tacoma, WA",2017-09-01,1.7,325000
36500,"Olympia, WA",2017-12-01,1.2,290000
44060,"Spokane, WA",2018-02-01,2.5,220000
14740,"Bremerton, WA",2018-04-01,1.1,349000
31020,"Longview, WA",2018-04-01,1.6,235000
48300,"Wenatchee, WA",2018-04-01,2.4,340000
10140,"Aberdeen, WA",2018-10-01,2.8,190000
10140,"Aberdeen, WA",2018-12-01,2.7,193000
16500,"Centralia, WA",2019-03-01,2.5,254000
16500,"Centralia, WA",2019-06-01,2.4,279000
43220,"Shelton, WA",2019-07-01,1.8,285000
21260,"Ellensburg, WA",2019-12-01,1.7,350000
34180,"Moses Lake, WA",2019-12-01,2.2,281000
42660,"Seattle, WA",2020-02-01,1.1,575000
16500,"Centralia, WA",2020-03-01,2.4,280000
36500,"Olympia, WA",2020-04-01,1.3,357000
34580,"Mount Vernon, WA",2020-07-01,1.2,415000
36020,"Oak Harbor, WA",2020-09-01,0.7,493000
31020,"Longview, WA",2020-12-01,0.5,320000
39540,"Racine, WI",2012-06-01,5.7,109000
44620,"Stevens Point, WI",2012-08-01,4.8,135000
13180,"Beaver Dam, WI",2012-11-01,7.5,99000
44620,"Stevens Point, WI",2013-01-01,7.7,144000
48580,"Whitewater, WI",2013-02-01,9.1,132000
44620,"Stevens Point, WI",2013-04-01,6.2,123000
12660,"Baraboo, WI",2013-05-01,4.8,136000
13180,"Beaver Dam, WI",2013-07-01,5.0,123000
44620,"Stevens Point, WI",2014-01-01,11.7,107000
48020,"Watertown, WI",2014-04-01,7.1,140000
