Geographyid,unemploymentrate,date,region,monthsofsupply,mediansaleprice
40900,5.4,9/1/15,"Sacramento, CA",2.3,315000
40900,5.5,10/1/15,"Sacramento, CA",2.3,318000
40900,5.5,11/1/15,"Sacramento, CA",2.5,320000
40900,5.3,12/1/15,"Sacramento, CA",1.6,320000
40900,5.6,1/1/16,"Sacramento, CA",2.5,315000
40900,5.5,2/1/16,"Sacramento, CA",2.3,320000
40900,5.6,3/1/16,"Sacramento, CA",1.8,331000
40900,5.1,4/1/16,"Sacramento, CA",1.8,337000
40900,4.8,5/1/16,"Sacramento, CA",1.9,349000
40900,5.4,6/1/16,"Sacramento, CA",1.9,355000
40900,5.6,7/1/16,"Sacramento, CA",2.3,348000
40900,5.4,8/1/16,"Sacramento, CA",2,350000
40900,5.2,9/1/16,"Sacramento, CA",2.1,349000
40900,5.2,10/1/16,"Sacramento, CA",2,349000
40900,5,11/1/16,"Sacramento, CA",1.8,349000
40900,4.9,12/1/16,"Sacramento, CA",1.4,340000
40900,5.5,1/1/17,"Sacramento, CA",1.8,332000
40900,5.2,2/1/17,"Sacramento, CA",1.9,340000
40900,4.9,3/1/17,"Sacramento, CA",1.5,352000
40900,4.5,4/1/17,"Sacramento, CA",1.5,360000
40900,4.2,5/1/17,"Sacramento, CA",1.5,378000
40900,4.7,6/1/17,"Sacramento, CA",1.6,380000
40900,4.9,7/1/17,"Sacramento, CA",2,380000
40900,4.7,8/1/17,"Sacramento, CA",1.8,380000
40900,4.1,9/1/17,"Sacramento, CA",2,378000
40900,4,10/1/17,"Sacramento, CA",1.9,380000
40900,4,11/1/17,"Sacramento, CA",1.7,380000
40900,3.9,12/1/17,"Sacramento, CA",1.4,375000
40900,4.3,1/1/18,"Sacramento, CA",1.8,370000
40900,4.2,2/1/18,"Sacramento, CA",2,380000
40900,4.1,3/1/18,"Sacramento, CA",1.5,393000
40900,3.6,4/1/18,"Sacramento, CA",1.5,399000
40900,3.2,5/1/18,"Sacramento, CA",1.6,408000
40900,4,6/1/18,"Sacramento, CA",1.8,410000
40900,4,7/1/18,"Sacramento, CA",2,405000
40900,3.9,8/1/18,"Sacramento, CA",2.1,399000
40900,3.5,9/1/18,"Sacramento, CA",2.8,400000
40900,3.6,10/1/18,"Sacramento, CA",2.4,393000
40900,3.6,11/1/18,"Sacramento, CA",2.5,392000
40900,3.7,12/1/18,"Sacramento, CA",2.3,395000
40900,4.4,1/1/19,"Sacramento, CA",2.7,376000
40900,4,2/1/19,"Sacramento, CA",2.3,390000
40900,4,3/1/19,"Sacramento, CA",1.8,400000
40900,3.4,4/1/19,"Sacramento, CA",1.9,410000
40900,3.2,5/1/19,"Sacramento, CA",1.9,420000
40900,3.7,6/1/19,"Sacramento, CA",2.1,420000
40900,3.9,7/1/19,"Sacramento, CA",1.9,420000
40900,3.7,8/1/19,"Sacramento, CA",2.1,420000
40900,3.1,9/1/19,"Sacramento, CA",2.3,418000
40900,3.3,10/1/19,"Sacramento, CA",1.9,410000
40900,3.2,11/1/19,"Sacramento, CA",1.9,415000
40900,3.2,12/1/19,"Sacramento, CA",1.5,415000
40900,3.9,1/1/20,"Sacramento, CA",1.9,405000
40900,3.8,2/1/20,"Sacramento, CA",2,420000
40900,4.8,3/1/20,"Sacramento, CA",1.8,430000
40900,14,4/1/20,"Sacramento, CA",2.4,430000
40900,13.7,5/1/20,"Sacramento, CA",2.4,426000
40900,12.8,6/1/20,"Sacramento, CA",1.4,445000
40900,11.6,7/1/20,"Sacramento, CA",1,463000
40900,9,8/1/20,"Sacramento, CA",1,468000
40900,8.7,9/1/20,"Sacramento, CA",0.9,470000
40900,7.3,10/1/20,"Sacramento, CA",0.9,479000
40900,6.7,11/1/20,"Sacramento, CA",0.8,471000
41740,9.7,2/1/12,"San Diego, CA",3.6,302000
41740,9.6,3/1/12,"San Diego, CA",2.8,320000
41740,8.9,4/1/12,"San Diego, CA",2.5,326000
41740,8.9,5/1/12,"San Diego, CA",2.2,331000
41740,9.5,6/1/12,"San Diego, CA",2.1,336000
41740,9.7,7/1/12,"San Diego, CA",2.2,343000
41740,9.3,8/1/12,"San Diego, CA",1.9,346000
41740,8.6,9/1/12,"San Diego, CA",2.2,350000
41740,8.7,10/1/12,"San Diego, CA",1.9,355000
41740,8.4,11/1/12,"San Diego, CA",1.9,355000
41740,8.2,12/1/12,"San Diego, CA",1.5,368000
41740,8.8,1/1/13,"San Diego, CA",2,355000
41740,8.3,2/1/13,"San Diego, CA",2,356000
41740,8,3/1/13,"San Diego, CA",1.6,385000
41740,7.5,4/1/13,"San Diego, CA",1.7,400000
41740,7.5,5/1/13,"San Diego, CA",1.6,415000
41740,8.2,6/1/13,"San Diego, CA",2,420000
41740,8.3,7/1/13,"San Diego, CA",2.1,425000
41740,8,8/1/13,"San Diego, CA",2.3,420000
41740,7.6,9/1/13,"San Diego, CA",2.9,428000
41740,7.7,10/1/13,"San Diego, CA",2.6,415000
41740,7.2,11/1/13,"San Diego, CA",3,415000
41740,6.8,12/1/13,"San Diego, CA",2.5,417000
41740,7.1,1/1/14,"San Diego, CA",3.4,408000
41740,7.1,2/1/14,"San Diego, CA",3.3,415000
41740,7,3/1/14,"San Diego, CA",2.8,430000
41740,6.2,4/1/14,"San Diego, CA",2.4,439000
41740,6.2,5/1/14,"San Diego, CA",2.5,445000
41740,6.5,6/1/14,"San Diego, CA",2.8,452000
41740,6.9,7/1/14,"San Diego, CA",3.1,453000
41740,6.6,8/1/14,"San Diego, CA",3.2,449000
41740,6.1,9/1/14,"San Diego, CA",3.3,450000
41740,6,10/1/14,"San Diego, CA",3.1,445000
41740,5.9,11/1/14,"San Diego, CA",3.6,435000
41740,5.4,12/1/14,"San Diego, CA",2.6,440000
41740,5.9,1/1/15,"San Diego, CA",3.5,445000
41740,5.5,2/1/15,"San Diego, CA",3.1,443000
41740,5.4,3/1/15,"San Diego, CA",2.4,460000
41740,5,4/1/15,"San Diego, CA",2.2,460000
41740,5.1,5/1/15,"San Diego, CA",2.3,469000
41740,5.3,6/1/15,"San Diego, CA",2.1,482000
41740,5.6,7/1/15,"San Diego, CA",2.2,480000
41740,5.2,8/1/15,"San Diego, CA",2.5,473000
41740,4.9,9/1/15,"San Diego, CA",2.6,464000
41740,5,10/1/15,"San Diego, CA",2.6,465000
41740,4.9,11/1/15,"San Diego, CA",3,473000
41740,4.7,12/1/15,"San Diego, CA",2,470000
41740,4.9,1/1/16,"San Diego, CA",3,475000
41740,4.8,2/1/16,"San Diego, CA",2.9,466000
41740,4.9,3/1/16,"San Diego, CA",2.1,485000
41740,4.6,4/1/16,"San Diego, CA",2,499000
41740,4.3,5/1/16,"San Diego, CA",2,500000
41740,5,6/1/16,"San Diego, CA",2,500000
41740,5.1,7/1/16,"San Diego, CA",2.3,500000
41740,5,8/1/16,"San Diego, CA",2.2,500000
41740,4.7,9/1/16,"San Diego, CA",2.2,504000
41740,4.7,10/1/16,"San Diego, CA",2.2,517000
41740,4.4,11/1/16,"San Diego, CA",2.1,495000
41740,4.2,12/1/16,"San Diego, CA",1.8,506000
41740,4.7,1/1/17,"San Diego, CA",2.4,510000
41740,4.4,2/1/17,"San Diego, CA",2.3,505000
41740,4.2,3/1/17,"San Diego, CA",1.7,520000
41740,3.8,4/1/17,"San Diego, CA",1.8,530000
41740,3.7,5/1/17,"San Diego, CA",1.6,540000
41740,4.2,6/1/17,"San Diego, CA",1.7,555000
41740,4.4,7/1/17,"San Diego, CA",1.9,545000
41740,4.3,8/1/17,"San Diego, CA",1.8,550000
41740,3.8,9/1/17,"San Diego, CA",2,547000
41740,3.7,10/1/17,"San Diego, CA",1.9,540000
41740,3.6,11/1/17,"San Diego, CA",2,550000
41740,3.4,12/1/17,"San Diego, CA",1.7,545000
41740,3.7,1/1/18,"San Diego, CA",2.3,535000
41740,3.5,2/1/18,"San Diego, CA",2.4,546000
41740,3.4,3/1/18,"San Diego, CA",2,560000
41740,3.1,4/1/18,"San Diego, CA",2,575000
41740,2.9,5/1/18,"San Diego, CA",1.9,575000
41740,3.6,6/1/18,"San Diego, CA",2.1,580000
41740,3.7,7/1/18,"San Diego, CA",2.4,589000
41740,3.6,8/1/18,"San Diego, CA",2.6,586000
41740,3.2,9/1/18,"San Diego, CA",3.3,581000
41740,3.3,10/1/18,"San Diego, CA",3,564000
41740,3.3,11/1/18,"San Diego, CA",3.2,561000
41740,3.3,12/1/18,"San Diego, CA",3,565000
41740,3.8,1/1/19,"San Diego, CA",3.7,555000
41740,3.4,2/1/19,"San Diego, CA",3.1,560000
41740,3.5,3/1/19,"San Diego, CA",2.4,565000
41740,2.9,4/1/19,"San Diego, CA",2.2,581000
41740,2.8,5/1/19,"San Diego, CA",2.1,585000
41740,3.3,6/1/19,"San Diego, CA",2.4,600000
41740,3.6,7/1/19,"San Diego, CA",2.2,585000
41740,3.4,8/1/19,"San Diego, CA",2.2,594000
41740,2.9,9/1/19,"San Diego, CA",2.3,575000
41740,3,10/1/19,"San Diego, CA",2.1,590000
41740,2.9,11/1/19,"San Diego, CA",2.1,600000
41740,2.8,12/1/19,"San Diego, CA",1.6,585000
41740,3.3,1/1/20,"San Diego, CA",2.1,600000
41740,3.2,2/1/20,"San Diego, CA",2,600000
41740,4.2,3/1/20,"San Diego, CA",1.8,600000
41740,15,4/1/20,"San Diego, CA",2.3,610000
41740,15.2,5/1/20,"San Diego, CA",2.7,598000
41740,13.8,6/1/20,"San Diego, CA",1.6,610000
41740,12.4,7/1/20,"San Diego, CA",1.3,643000
41740,9.5,8/1/20,"San Diego, CA",1.3,655000
41740,8.9,9/1/20,"San Diego, CA",1.1,665000
41740,7.5,10/1/20,"San Diego, CA",1.1,659000
41740,6.6,11/1/20,"San Diego, CA",1,660000
41860,8.4,2/1/12,"San Francisco, CA",2.5,605000
41860,8.3,3/1/12,"San Francisco, CA",1.7,626000
41860,7.8,4/1/12,"San Francisco, CA",1.7,690000
41860,7.7,5/1/12,"San Francisco, CA",1.5,690000
41860,8.2,6/1/12,"San Francisco, CA",1.4,727000
41860,8.3,7/1/12,"San Francisco, CA",1.5,715000
41860,7.9,8/1/12,"San Francisco, CA",1.4,705000
41860,7.3,9/1/12,"San Francisco, CA",2.1,717000
41860,7.3,10/1/12,"San Francisco, CA",1.4,755000
41860,7.1,11/1/12,"San Francisco, CA",1.3,755000
41860,6.9,12/1/12,"San Francisco, CA",0.9,753000
41860,7.4,1/1/13,"San Francisco, CA",1.5,700000
41860,7,2/1/13,"San Francisco, CA",1.6,769000
41860,6.7,3/1/13,"San Francisco, CA",1.2,837000
41860,6.2,4/1/13,"San Francisco, CA",1.2,849000
41860,6.2,5/1/13,"San Francisco, CA",1.1,875000
41860,6.8,6/1/13,"San Francisco, CA",1.3,850000
41860,6.8,7/1/13,"San Francisco, CA",1.1,843000
41860,6.5,8/1/13,"San Francisco, CA",1.2,850000
41860,6.2,9/1/13,"San Francisco, CA",1.8,839000
41860,6.2,10/1/13,"San Francisco, CA",1.2,867000
41860,5.9,11/1/13,"San Francisco, CA",1.1,836000
41860,5.5,12/1/13,"San Francisco, CA",0.8,833000
41860,5.8,1/1/14,"San Francisco, CA",1.4,893000
41860,5.8,2/1/14,"San Francisco, CA",1.6,915000
41860,5.7,3/1/14,"San Francisco, CA",1.2,957000
41860,4.9,4/1/14,"San Francisco, CA",1,939000
41860,5,5/1/14,"San Francisco, CA",1.2,975000
41860,5.3,6/1/14,"San Francisco, CA",1.2,975000
41860,5.6,7/1/14,"San Francisco, CA",1.2,960000
41860,5.4,8/1/14,"San Francisco, CA",1.2,930000
41860,5,9/1/14,"San Francisco, CA",1.6,930000
41860,4.9,10/1/14,"San Francisco, CA",1.2,988000
41860,4.8,11/1/14,"San Francisco, CA",1.1,1005000
41860,4.4,12/1/14,"San Francisco, CA",0.7,950000
41860,4.8,1/1/15,"San Francisco, CA",1.4,920000
41860,4.6,2/1/15,"San Francisco, CA",1.5,1083000
41860,4.5,3/1/15,"San Francisco, CA",1,1100000
41860,4.1,4/1/15,"San Francisco, CA",0.9,1145000
41860,4.2,5/1/15,"San Francisco, CA",1,1200000
41860,4.4,6/1/15,"San Francisco, CA",1,1150000
41860,4.6,7/1/15,"San Francisco, CA",1.1,1150000
41860,4.3,8/1/15,"San Francisco, CA",1.2,1150000
41860,4,9/1/15,"San Francisco, CA",1.7,1100000
41860,4,10/1/15,"San Francisco, CA",1.4,1130000
41860,4,11/1/15,"San Francisco, CA",1.3,1150000
41860,3.8,12/1/15,"San Francisco, CA",0.7,1098000
41860,4,1/1/16,"San Francisco, CA",1.5,1050000
41860,3.9,2/1/16,"San Francisco, CA",1.9,1120000
41860,4,3/1/16,"San Francisco, CA",1.5,1100000
41860,3.7,4/1/16,"San Francisco, CA",1.6,1215000
41860,3.5,5/1/16,"San Francisco, CA",1.5,1228000
41860,4,6/1/16,"San Francisco, CA",1.6,1200000
41860,4.2,7/1/16,"San Francisco, CA",1.8,1200000
41860,4,8/1/16,"San Francisco, CA",1.6,1150000
41860,3.8,9/1/16,"San Francisco, CA",2.2,1121000
41860,3.8,10/1/16,"San Francisco, CA",1.9,1232000
41860,3.6,11/1/16,"San Francisco, CA",1.4,1139000
41860,3.5,12/1/16,"San Francisco, CA",0.9,1150000
41860,3.9,1/1/17,"San Francisco, CA",1.9,1050000
41860,3.6,2/1/17,"San Francisco, CA",2.1,1225000
41860,3.4,3/1/17,"San Francisco, CA",1.5,1200000
41860,3.2,4/1/17,"San Francisco, CA",1.6,1275000
41860,3.1,5/1/17,"San Francisco, CA",1.3,1304000
41860,3.5,6/1/17,"San Francisco, CA",1.1,1285000
41860,3.7,7/1/17,"San Francisco, CA",1.3,1260000
41860,3.6,8/1/17,"San Francisco, CA",1.2,1250000
41860,3.1,9/1/17,"San Francisco, CA",1.9,1248000
41860,3,10/1/17,"San Francisco, CA",1.3,1287000
41860,2.9,11/1/17,"San Francisco, CA",1,1350000
41860,2.8,12/1/17,"San Francisco, CA",0.7,1325000
41860,3.1,1/1/18,"San Francisco, CA",1.7,1300000
41860,3,2/1/18,"San Francisco, CA",1.6,1385000
41860,2.9,3/1/18,"San Francisco, CA",1.1,1407000
41860,2.6,4/1/18,"San Francisco, CA",1.3,1430000
41860,2.4,5/1/18,"San Francisco, CA",1.1,1438000
41860,3,6/1/18,"San Francisco, CA",1.2,1415000
41860,3,7/1/18,"San Francisco, CA",1.4,1400000
41860,2.9,8/1/18,"San Francisco, CA",1.4,1380000
41860,2.6,9/1/18,"San Francisco, CA",2.6,1425000
41860,2.7,10/1/18,"San Francisco, CA",1.8,1400000
41860,2.6,11/1/18,"San Francisco, CA",1.7,1333000
41860,2.7,12/1/18,"San Francisco, CA",1.4,1327000
41860,3.1,1/1/19,"San Francisco, CA",2.7,1233000
41860,2.8,2/1/19,"San Francisco, CA",2.3,1285000
41860,2.8,3/1/19,"San Francisco, CA",1.6,1400000
41860,2.4,4/1/19,"San Francisco, CA",1.4,1425000
41860,2.3,5/1/19,"San Francisco, CA",1.4,1500000
41860,2.8,6/1/19,"San Francisco, CA",1.6,1455000
41860,2.9,7/1/19,"San Francisco, CA",1.5,1425000
41860,2.8,8/1/19,"San Francisco, CA",1.6,1375000
41860,2.3,9/1/19,"San Francisco, CA",2.9,1360000
41860,2.4,10/1/19,"San Francisco, CA",2,1425000
41860,2.4,11/1/19,"San Francisco, CA",1.7,1375000
41860,2.2,12/1/19,"San Francisco, CA",1.1,1315000
41860,2.7,1/1/20,"San Francisco, CA",1.9,1300000
41860,2.7,2/1/20,"San Francisco, CA",2.3,1400000
41860,3.5,3/1/20,"San Francisco, CA",1.6,1450000
41860,13.2,4/1/20,"San Francisco, CA",2.9,1415000
41860,12.9,5/1/20,"San Francisco, CA",3.7,1498000
41860,12.6,6/1/20,"San Francisco, CA",2.8,1550000
41860,11.3,7/1/20,"San Francisco, CA",2.5,1450000
41860,8.7,8/1/20,"San Francisco, CA",3,1500000
41860,8.4,9/1/20,"San Francisco, CA",2.9,1450000
41860,7,10/1/20,"San Francisco, CA",2.6,1425000
41860,6.1,11/1/20,"San Francisco, CA",2.3,1400000
41940,8.7,2/1/12,"San Jose, CA",2.2,445000
41940,8.5,3/1/12,"San Jose, CA",1.4,482000
41940,8,4/1/12,"San Jose, CA",1.3,525000
41940,8,5/1/12,"San Jose, CA",1.2,531000
41940,8.4,6/1/12,"San Jose, CA",1.2,580000
41940,8.5,7/1/12,"San Jose, CA",1.4,581000
41940,8.1,8/1/12,"San Jose, CA",1.2,583000
41940,7.4,9/1/12,"San Jose, CA",1.4,568000
41940,7.4,10/1/12,"San Jose, CA",1.1,570000
41940,7.3,11/1/12,"San Jose, CA",0.9,582000
41940,7.1,12/1/12,"San Jose, CA",0.7,589000
41940,7.6,1/1/13,"San Jose, CA",1.3,568000
41940,7.2,2/1/13,"San Jose, CA",1.3,600000
41940,7,3/1/13,"San Jose, CA",1,627000
41940,6.5,4/1/13,"San Jose, CA",1,690000
41940,6.4,5/1/13,"San Jose, CA",1,705000
41940,6.9,6/1/13,"San Jose, CA",1.2,699000
41940,6.9,7/1/13,"San Jose, CA",1.4,705000
41940,6.6,8/1/13,"San Jose, CA",1.3,679000
41940,6.3,9/1/13,"San Jose, CA",1.5,680000
41940,6.3,10/1/13,"San Jose, CA",1.3,670000
41940,6,11/1/13,"San Jose, CA",1.2,680000
41940,5.6,12/1/13,"San Jose, CA",0.9,652000
41940,5.8,1/1/14,"San Jose, CA",1.4,650000
41940,5.9,2/1/14,"San Jose, CA",1.4,680000
41940,5.8,3/1/14,"San Jose, CA",1.3,735000
41940,5.1,4/1/14,"San Jose, CA",1.2,755000
41940,5.1,5/1/14,"San Jose, CA",1.1,750000
41940,5.3,6/1/14,"San Jose, CA",1.3,770000
41940,5.7,7/1/14,"San Jose, CA",1.4,741000
41940,5.4,8/1/14,"San Jose, CA",1.5,750000
41940,5,9/1/14,"San Jose, CA",1.7,728000
41940,4.9,10/1/14,"San Jose, CA",1.4,750000
41940,4.8,11/1/14,"San Jose, CA",1.4,737000
41940,4.4,12/1/14,"San Jose, CA",0.9,731000
41940,4.9,1/1/15,"San Jose, CA",1.4,696000
41940,4.6,2/1/15,"San Jose, CA",1.4,755000
41940,4.5,3/1/15,"San Jose, CA",1.1,810000
41940,4.1,4/1/15,"San Jose, CA",1,829000
41940,4.2,5/1/15,"San Jose, CA",1.1,851000
41940,4.3,6/1/15,"San Jose, CA",1.2,867000
41940,4.5,7/1/15,"San Jose, CA",1.3,860000
41940,4.2,8/1/15,"San Jose, CA",1.5,850000
41940,3.9,9/1/15,"San Jose, CA",1.7,815000
41940,4,10/1/15,"San Jose, CA",1.6,839000
41940,4,11/1/15,"San Jose, CA",1.6,839000
41940,3.8,12/1/15,"San Jose, CA",0.8,820000
41940,4,1/1/16,"San Jose, CA",1.5,770000
41940,4,2/1/16,"San Jose, CA",2.1,822000
41940,4,3/1/16,"San Jose, CA",1.6,863000
41940,3.8,4/1/16,"San Jose, CA",1.5,920000
41940,3.5,5/1/16,"San Jose, CA",1.6,925000
41940,4,6/1/16,"San Jose, CA",1.6,900000
41940,4.1,7/1/16,"San Jose, CA",1.9,900000
41940,4,8/1/16,"San Jose, CA",1.8,860000
41940,3.9,9/1/16,"San Jose, CA",1.8,865000
41940,3.9,10/1/16,"San Jose, CA",1.7,885000
41940,3.6,11/1/16,"San Jose, CA",1.3,880000
41940,3.5,12/1/16,"San Jose, CA",1,846000
41940,3.9,1/1/17,"San Jose, CA",1.6,825000
41940,3.7,2/1/17,"San Jose, CA",1.7,890000
41940,3.5,3/1/17,"San Jose, CA",1.2,960000
41940,3.2,4/1/17,"San Jose, CA",1.4,969000
41940,3.1,5/1/17,"San Jose, CA",1.1,980000
41940,3.4,6/1/17,"San Jose, CA",0.9,1000000
41940,3.6,7/1/17,"San Jose, CA",1.1,976000
41940,3.5,8/1/17,"San Jose, CA",0.9,980000
41940,3.1,9/1/17,"San Jose, CA",1,999000
41940,3,10/1/17,"San Jose, CA",0.9,1045000
41940,2.9,11/1/17,"San Jose, CA",0.8,1076000
41940,2.8,12/1/17,"San Jose, CA",0.6,1100000
41940,3.1,1/1/18,"San Jose, CA",1.1,1010000
41940,3,2/1/18,"San Jose, CA",1.2,1185000
41940,2.9,3/1/18,"San Jose, CA",0.8,1260000
41940,2.6,4/1/18,"San Jose, CA",0.9,1218000
41940,2.3,5/1/18,"San Jose, CA",1,1250000
41940,2.9,6/1/18,"San Jose, CA",1.3,1240000
41940,2.9,7/1/18,"San Jose, CA",1.6,1160000
41940,2.8,8/1/18,"San Jose, CA",1.6,1181000
41940,2.5,9/1/18,"San Jose, CA",2.2,1100000
41940,2.6,10/1/18,"San Jose, CA",2.1,1150000
41940,2.5,11/1/18,"San Jose, CA",2,1090000
41940,2.6,12/1/18,"San Jose, CA",1.7,1030000
41940,3,1/1/19,"San Jose, CA",2.7,1025000
41940,2.8,2/1/19,"San Jose, CA",2.7,1050000
41940,2.8,3/1/19,"San Jose, CA",1.9,1115000
41940,2.3,4/1/19,"San Jose, CA",1.8,1150000
41940,2.2,5/1/19,"San Jose, CA",1.9,1177000
41940,2.7,6/1/19,"San Jose, CA",2.2,1175000
41940,2.8,7/1/19,"San Jose, CA",2,1123000
41940,2.7,8/1/19,"San Jose, CA",2,1050000
41940,2.3,9/1/19,"San Jose, CA",2.4,1065000
41940,2.4,10/1/19,"San Jose, CA",1.9,1070000
41940,2.4,11/1/19,"San Jose, CA",1.5,1076000
41940,2.3,12/1/19,"San Jose, CA",1,1055000
41940,2.7,1/1/20,"San Jose, CA",1.6,984000
41940,2.7,2/1/20,"San Jose, CA",1.7,1125000
41940,3.5,3/1/20,"San Jose, CA",1.6,1200000
41940,12,4/1/20,"San Jose, CA",2.3,1200000
41940,11.3,5/1/20,"San Jose, CA",3.1,1200000
41940,10.8,6/1/20,"San Jose, CA",1.8,1172000
41940,9.5,7/1/20,"San Jose, CA",1.4,1195000
41940,7.3,8/1/20,"San Jose, CA",1.6,1225000
41940,7,9/1/20,"San Jose, CA",1.5,1192000
41940,5.8,10/1/20,"San Jose, CA",1.4,1242000
41940,5.1,11/1/20,"San Jose, CA",1.2,1200000
19740,8.5,2/1/12,"Denver, CO",3.7,198000
19740,8.4,3/1/12,"Denver, CO",2.8,214000
19740,7.9,4/1/12,"Denver, CO",2.6,229000
19740,7.7,5/1/12,"Denver, CO",2.2,238000
19740,8.1,6/1/12,"Denver, CO",2.2,245000
19740,7.7,7/1/12,"Denver, CO",2.4,241000
19740,7.6,8/1/12,"Denver, CO",2.2,236000
19740,7.2,9/1/12,"Denver, CO",2.6,235000
19740,7.1,10/1/12,"Denver, CO",2.3,235000
19740,7.1,11/1/12,"Denver, CO",2.3,232000
19740,7.2,12/1/12,"Denver, CO",2.3,232000
19740,7.8,1/1/13,"Denver, CO",2.6,230000
19740,7.6,2/1/13,"Denver, CO",2.3,237000
19740,7.3,3/1/13,"Denver, CO",1.7,250000
19740,6.8,4/1/13,"Denver, CO",1.6,254000
19740,6.7,5/1/13,"Denver, CO",1.5,260000
19740,7,6/1/13,"Denver, CO",1.7,261000
19740,6.6,7/1/13,"Denver, CO",1.7,263000
19740,6.2,8/1/13,"Denver, CO",1.9,256000
19740,6.1,9/1/13,"Denver, CO",2.2,255000
19740,5.9,10/1/13,"Denver, CO",2.1,249000
19740,5.7,11/1/13,"Denver, CO",2.2,250000
19740,5.6,12/1/13,"Denver, CO",1.8,250000
19740,6.1,1/1/14,"Denver, CO",2.5,249000
19740,6.1,2/1/14,"Denver, CO",2.2,252000
19740,5.8,3/1/14,"Denver, CO",1.7,265000
19740,5.2,4/1/14,"Denver, CO",1.7,271000
19740,4.8,5/1/14,"Denver, CO",1.6,276000
19740,4.8,6/1/14,"Denver, CO",1.6,283000
19740,4.6,7/1/14,"Denver, CO",1.7,280000
19740,4.4,8/1/14,"Denver, CO",1.9,275000
19740,4,9/1/14,"Denver, CO",1.8,270000
19740,3.9,10/1/14,"Denver, CO",1.7,272000
19740,4,11/1/14,"Denver, CO",1.8,275000
19740,4,12/1/14,"Denver, CO",1.3,282000
19740,4.6,1/1/15,"Denver, CO",2.1,281000
19740,4.4,2/1/15,"Denver, CO",1.8,295000
19740,4.3,3/1/15,"Denver, CO",1.4,312000
19740,3.8,4/1/15,"Denver, CO",1.5,315000
19740,3.8,5/1/15,"Denver, CO",1.5,322000
19740,3.9,6/1/15,"Denver, CO",1.4,325000
19740,3.6,7/1/15,"Denver, CO",1.6,312000
19740,3.3,8/1/15,"Denver, CO",1.8,314000
19740,3.2,9/1/15,"Denver, CO",1.9,306000
19740,3.2,10/1/15,"Denver, CO",1.9,308000
19740,3.2,11/1/15,"Denver, CO",2.1,310000
19740,3.2,12/1/15,"Denver, CO",1.3,312000
19740,3.5,1/1/16,"Denver, CO",2,316000
19740,3.5,2/1/16,"Denver, CO",1.9,325000
19740,3.5,3/1/16,"Denver, CO",1.3,343000
19740,3.2,4/1/16,"Denver, CO",1.3,348000
19740,3,5/1/16,"Denver, CO",1.2,355000
19740,3.4,6/1/16,"Denver, CO",1.3,360000
19740,3.1,7/1/16,"Denver, CO",1.6,350000
19740,3,8/1/16,"Denver, CO",1.5,349000
19740,2.9,9/1/16,"Denver, CO",1.6,345000
19740,2.8,10/1/16,"Denver, CO",1.6,346000
19740,2.6,11/1/16,"Denver, CO",1.4,345000
19740,2.6,12/1/16,"Denver, CO",1.1,347000
19740,3.1,1/1/17,"Denver, CO",1.4,348000
19740,2.9,2/1/17,"Denver, CO",1.4,356000
19740,2.7,3/1/17,"Denver, CO",1.1,370000
19740,2.5,4/1/17,"Denver, CO",1.2,380000
19740,2.4,5/1/17,"Denver, CO",1.1,380000
19740,2.8,6/1/17,"Denver, CO",1.3,385000
19740,2.7,7/1/17,"Denver, CO",1.5,380000
19740,2.7,8/1/17,"Denver, CO",1.4,375000
19740,2.6,9/1/17,"Denver, CO",1.6,375000
19740,2.6,10/1/17,"Denver, CO",1.4,375000
19740,2.7,11/1/17,"Denver, CO",1.2,372000
19740,2.7,12/1/17,"Denver, CO",1,382000
19740,3.2,1/1/18,"Denver, CO",1.4,380000
19740,3.2,2/1/18,"Denver, CO",1.4,400000
19740,3,3/1/18,"Denver, CO",1.1,405000
19740,2.9,4/1/18,"Denver, CO",1.2,415000
19740,2.7,5/1/18,"Denver, CO",1.2,416000
19740,3.3,6/1/18,"Denver, CO",1.3,416000
19740,3.1,7/1/18,"Denver, CO",1.5,411000
19740,3.1,8/1/18,"Denver, CO",1.5,405000
19740,3,9/1/18,"Denver, CO",2.1,399000
19740,3,10/1/18,"Denver, CO",2,399000
19740,3,11/1/18,"Denver, CO",1.9,394000
19740,3.1,12/1/18,"Denver, CO",1.7,395000
19740,3.5,1/1/19,"Denver, CO",2.1,393000
19740,3.1,2/1/19,"Denver, CO",1.8,400000
19740,3,3/1/19,"Denver, CO",1.5,410000
19740,2.7,4/1/19,"Denver, CO",1.4,415000
19740,2.5,5/1/19,"Denver, CO",1.5,427000
19740,2.8,6/1/19,"Denver, CO",1.7,425000
19740,2.6,7/1/19,"Denver, CO",1.7,425000
19740,2.6,8/1/19,"Denver, CO",1.7,420000
19740,2.3,9/1/19,"Denver, CO",1.9,414000
19740,2.3,10/1/19,"Denver, CO",1.7,419000
19740,2.3,11/1/19,"Denver, CO",1.7,417000
19740,2.3,12/1/19,"Denver, CO",1.2,414000
19740,2.7,1/1/20,"Denver, CO",1.6,415000
19740,2.8,2/1/20,"Denver, CO",1.4,425000
19740,5.2,3/1/20,"Denver, CO",1.4,440000
19740,12.3,4/1/20,"Denver, CO",1.9,436000
19740,10.5,5/1/20,"Denver, CO",2.2,435000
19740,11.1,6/1/20,"Denver, CO",1.1,441000
19740,7.9,7/1/20,"Denver, CO",0.9,455000
