geographyid,unemploymentrate,date
38300,5.9,2014-06-01
38300,6.3,2014-07-01
38300,5.9,2014-08-01
38300,4.9,2014-09-01
38300,4.8,2014-10-01
38300,4.8,2014-11-01
38300,4.8,2014-12-01
38300,5.9,2015-01-01
38300,5.8,2015-02-01
38300,5.5,2015-03-01
38300,4.8,2015-04-01
38300,5.3,2015-05-01
38300,5.5,2015-06-01
38300,5.8,2015-07-01
38300,5.4,2015-08-01
38300,4.9,2015-09-01
38300,4.9,2015-10-01
38300,4.9,2015-11-01
38300,5.0,2015-12-01
38300,5.8,2016-01-01
38300,6.0,2016-02-01
38300,5.9,2016-03-01
38300,5.3,2016-04-01
38300,5.4,2016-05-01
38300,5.9,2016-06-01
38300,6.1,2016-07-01
38300,6.0,2016-08-01
38300,5.4,2016-09-01
38300,5.3,2016-10-01
38300,5.0,2016-11-01
38300,5.1,2016-12-01
38300,6.0,2017-01-01
38300,6.0,2017-02-01
38300,5.4,2017-03-01
38300,4.6,2017-04-01
38300,4.8,2017-05-01
38300,5.2,2017-06-01
38300,5.3,2017-07-01
38300,5.2,2017-08-01
38300,4.4,2017-09-01
38300,4.3,2017-10-01
38300,4.4,2017-11-01
38300,4.4,2017-12-01
38300,5.1,2018-01-01
38300,5.0,2018-02-01
38300,4.5,2018-03-01
38300,3.8,2018-04-01
38300,3.8,2018-05-01
38300,4.5,2018-06-01
38300,4.6,2018-07-01
38300,4.4,2018-08-01
38300,3.7,2018-09-01
38300,3.7,2018-10-01
38300,3.5,2018-11-01
38300,3.8,2018-12-01
38300,4.7,2019-01-01
38300,4.5,2019-02-01
38300,4.3,2019-03-01
38300,3.5,2019-04-01
38300,3.9,2019-05-01
38300,4.4,2019-06-01
38300,4.8,2019-07-01
38300,4.7,2019-08-01
38300,4.0,2019-09-01
38300,4.3,2019-10-01
38300,4.3,2019-11-01
38300,4.5,2019-12-01
38300,5.2,2020-01-01
38300,5.2,2020-02-01
38300,6.1,2020-03-01
38300,16.4,2020-04-01
38300,13.6,2020-05-01
38300,12.9,2020-06-01
38300,13.1,2020-07-01
38300,10.9,2020-08-01
38300,7.9,2020-09-01
38300,6.9,2020-10-01
38300,6.1,2020-11-01
39300,11.7,2012-01-01
39300,11.3,2012-02-01
39300,11.0,2012-03-01
39300,10.0,2012-04-01
39300,9.9,2012-05-01
39300,9.8,2012-06-01
39300,10.1,2012-07-01
39300,9.8,2012-08-01
39300,9.3,2012-09-01
39300,9.1,2012-10-01
39300,9.1,2012-11-01
39300,8.9,2012-12-01
39300,10.4,2013-01-01
39300,10.0,2013-02-01
39300,9.7,2013-03-01
39300,8.9,2013-04-01
39300,8.8,2013-05-01
39300,8.8,2013-06-01
39300,9.2,2013-07-01
39300,9.0,2013-08-01
39300,8.6,2013-09-01
39300,8.4,2013-10-01
39300,8.4,2013-11-01
39300,8.4,2013-12-01
39300,9.5,2014-01-01
39300,9.2,2014-02-01
39300,8.8,2014-03-01
39300,7.7,2014-04-01
39300,7.4,2014-05-01
39300,7.2,2014-06-01
39300,7.6,2014-07-01
39300,7.2,2014-08-01
39300,6.7,2014-09-01
39300,6.3,2014-10-01
39300,6.4,2014-11-01
39300,6.2,2014-12-01
39300,7.4,2015-01-01
39300,7.2,2015-02-01
39300,6.8,2015-03-01
39300,5.8,2015-04-01
39300,5.9,2015-05-01
39300,5.8,2015-06-01
39300,6.0,2015-07-01
39300,5.8,2015-08-01
39300,5.2,2015-09-01
39300,5.0,2015-10-01
39300,5.2,2015-11-01
39300,5.1,2015-12-01
39300,6.3,2016-01-01
39300,6.1,2016-02-01
39300,5.7,2016-03-01
39300,4.9,2016-04-01
39300,4.9,2016-05-01
39300,4.9,2016-06-01
39300,5.3,2016-07-01
39300,5.1,2016-08-01
39300,4.7,2016-09-01
39300,4.3,2016-10-01
39300,4.3,2016-11-01
39300,4.2,2016-12-01
39300,5.5,2017-01-01
39300,5.3,2017-02-01
39300,4.9,2017-03-01
39300,4.1,2017-04-01
39300,4.1,2017-05-01
39300,4.2,2017-06-01
39300,4.6,2017-07-01
39300,4.4,2017-08-01
39300,4.0,2017-09-01
39300,3.9,2017-10-01
39300,4.1,2017-11-01
39300,4.0,2017-12-01
39300,5.3,2018-01-01
39300,5.1,2018-02-01
39300,4.6,2018-03-01
39300,3.8,2018-04-01
39300,3.7,2018-05-01
39300,3.8,2018-06-01
39300,4.1,2018-07-01
39300,4.0,2018-08-01
39300,3.5,2018-09-01
39300,3.3,2018-10-01
39300,3.5,2018-11-01
39300,3.5,2018-12-01
39300,4.7,2019-01-01
39300,4.4,2019-02-01
39300,4.0,2019-03-01
39300,3.3,2019-04-01
39300,3.3,2019-05-01
39300,3.4,2019-06-01
39300,3.9,2019-07-01
39300,3.7,2019-08-01
39300,3.1,2019-09-01
39300,2.9,2019-10-01
39300,3.1,2019-11-01
39300,3.2,2019-12-01
39300,4.1,2020-01-01
39300,4.1,2020-02-01
39300,4.7,2020-03-01
39300,18.2,2020-04-01
39300,16.7,2020-05-01
39300,13.7,2020-06-01
39300,12.7,2020-07-01
39300,12.7,2020-08-01
39300,10.1,2020-09-01
39300,6.5,2020-10-01
39300,6.8,2020-11-01
32820,9.0,2012-01-01
32820,8.7,2012-02-01
32820,8.5,2012-03-01
32820,7.8,2012-04-01
32820,8.5,2012-05-01
32820,9.2,2012-06-01
32820,9.2,2012-07-01
32820,8.6,2012-08-01
32820,8.0,2012-09-01
32820,8.2,2012-10-01
32820,7.7,2012-11-01
32820,8.3,2012-12-01
32820,9.2,2013-01-01
32820,8.7,2013-02-01
32820,8.6,2013-03-01
32820,8.1,2013-04-01
32820,8.4,2013-05-01
32820,9.3,2013-06-01
32820,8.9,2013-07-01
32820,8.5,2013-08-01
32820,8.4,2013-09-01
32820,8.4,2013-10-01
32820,7.9,2013-11-01
32820,7.6,2013-12-01
32820,7.8,2014-01-01
32820,7.6,2014-02-01
32820,7.7,2014-03-01
32820,6.7,2014-04-01
32820,7.1,2014-05-01
32820,7.9,2014-06-01
32820,8.0,2014-07-01
32820,7.7,2014-08-01
32820,7.5,2014-09-01
32820,7.1,2014-10-01
32820,7.0,2014-11-01
32820,6.7,2014-12-01
32820,7.4,2015-01-01
32820,6.8,2015-02-01
32820,6.5,2015-03-01
32820,5.9,2015-04-01
32820,6.4,2015-05-01
32820,6.9,2015-06-01
32820,6.7,2015-07-01
32820,6.1,2015-08-01
32820,6.0,2015-09-01
32820,5.8,2015-10-01
32820,5.5,2015-11-01
32820,5.3,2015-12-01
32820,5.5,2016-01-01
32820,5.1,2016-02-01
32820,5.1,2016-03-01
32820,4.8,2016-04-01
32820,4.8,2016-05-01
32820,5.9,2016-06-01
32820,5.7,2016-07-01
32820,5.4,2016-08-01
32820,5.3,2016-09-01
32820,5.1,2016-10-01
32820,4.8,2016-11-01
32820,4.8,2016-12-01
32820,5.4,2017-01-01
32820,4.9,2017-02-01
32820,4.6,2017-03-01
32820,4.0,2017-04-01
32820,4.0,2017-05-01
32820,4.8,2017-06-01
32820,4.6,2017-07-01
32820,4.2,2017-08-01
32820,4.0,2017-09-01
32820,3.9,2017-10-01
32820,3.9,2017-11-01
32820,3.9,2017-12-01
32820,4.4,2018-01-01
32820,4.3,2018-02-01
32820,4.1,2018-03-01
32820,3.8,2018-04-01
32820,3.9,2018-05-01
32820,4.9,2018-06-01
32820,4.7,2018-07-01
32820,4.3,2018-08-01
32820,4.0,2018-09-01
32820,4.0,2018-10-01
32820,3.7,2018-11-01
32820,3.9,2018-12-01
32820,4.6,2019-01-01
32820,4.1,2019-02-01
32820,4.1,2019-03-01
32820,3.7,2019-04-01
32820,3.9,2019-05-01
32820,4.8,2019-06-01
32820,4.7,2019-07-01
32820,4.2,2019-08-01
32820,4.1,2019-09-01
32820,3.9,2019-10-01
32820,3.9,2019-11-01
32820,3.8,2019-12-01
32820,4.4,2020-01-01
32820,4.4,2020-02-01
32820,3.8,2020-03-01
32820,12.8,2020-04-01
32820,10.7,2020-05-01
32820,11.9,2020-06-01
32820,13.1,2020-07-01
32820,11.9,2020-08-01
32820,9.2,2020-09-01
32820,9.6,2020-10-01
32820,6.7,2020-11-01
34980,6.9,2012-01-01
34980,6.8,2012-02-01
34980,6.5,2012-03-01
34980,6.1,2012-04-01
34980,6.5,2012-05-01
34980,7.0,2012-06-01
34980,7.0,2012-07-01
34980,6.8,2012-08-01
34980,6.1,2012-09-01
34980,5.9,2012-10-01
34980,5.6,2012-11-01
34980,6.1,2012-12-01
34980,6.8,2013-01-01
34980,6.5,2013-02-01
34980,6.3,2013-03-01
34980,6.1,2013-04-01
34980,6.2,2013-05-01
34980,6.9,2013-06-01
34980,6.6,2013-07-01
34980,6.3,2013-08-01
34980,6.0,2013-09-01
34980,6.0,2013-10-01
34980,5.3,2013-11-01
34980,5.1,2013-12-01
34980,5.2,2014-01-01
34980,5.3,2014-02-01
34980,5.3,2014-03-01
34980,4.6,2014-04-01
34980,5.1,2014-05-01
34980,5.7,2014-06-01
34980,6.0,2014-07-01
34980,5.7,2014-08-01
34980,5.3,2014-09-01
34980,5.0,2014-10-01
34980,4.9,2014-11-01
34980,4.6,2014-12-01
34980,5.3,2015-01-01
34980,4.9,2015-02-01
34980,4.6,2015-03-01
34980,4.3,2015-04-01
34980,4.6,2015-05-01
34980,5.1,2015-06-01
34980,5.0,2015-07-01
34980,4.4,2015-08-01
34980,4.4,2015-09-01
34980,4.2,2015-10-01
34980,4.0,2015-11-01
34980,3.7,2015-12-01
34980,3.9,2016-01-01
34980,3.6,2016-02-01
34980,3.7,2016-03-01
34980,3.4,2016-04-01
34980,3.4,2016-05-01
34980,4.2,2016-06-01
34980,4.2,2016-07-01
34980,3.9,2016-08-01
34980,4.0,2016-09-01
34980,3.7,2016-10-01
34980,3.5,2016-11-01
34980,3.4,2016-12-01
34980,3.8,2017-01-01
34980,3.4,2017-02-01
34980,3.2,2017-03-01
34980,2.6,2017-04-01
34980,2.6,2017-05-01
34980,3.2,2017-06-01
34980,3.2,2017-07-01
34980,2.9,2017-08-01
34980,2.7,2017-09-01
34980,2.6,2017-10-01
34980,2.6,2017-11-01
34980,2.6,2017-12-01
34980,3.0,2018-01-01
34980,2.8,2018-02-01
34980,2.8,2018-03-01
34980,2.4,2018-04-01
34980,2.5,2018-05-01
34980,3.3,2018-06-01
34980,3.1,2018-07-01
34980,2.9,2018-08-01
34980,2.7,2018-09-01
34980,2.6,2018-10-01
34980,2.5,2018-11-01
34980,2.4,2018-12-01
34980,2.9,2019-01-01
34980,2.5,2019-02-01
34980,2.7,2019-03-01
34980,2.3,2019-04-01
34980,2.4,2019-05-01
34980,3.0,2019-06-01
34980,3.0,2019-07-01
34980,2.7,2019-08-01
34980,2.4,2019-09-01
34980,2.6,2019-10-01
34980,2.4,2019-11-01
34980,2.3,2019-12-01
34980,2.8,2020-01-01
34980,2.8,2020-02-01
34980,2.5,2020-03-01
34980,15.2,2020-04-01
34980,11.1,2020-05-01
34980,10.2,2020-06-01
34980,10.0,2020-07-01
34980,8.4,2020-08-01
34980,6.1,2020-09-01
34980,6.1,2020-10-01
34980,4.2,2020-11-01
12420,6.2,2012-01-01
12420,6.0,2012-02-01
12420,5.8,2012-03-01
12420,5.4,2012-04-01
12420,5.7,2012-05-01
12420,6.2,2012-06-01
12420,6.2,2012-07-01
12420,5.8,2012-08-01
12420,5.4,2012-09-01
12420,5.3,2012-10-01
12420,5.0,2012-11-01
12420,5.1,2012-12-01
12420,5.8,2013-01-01
12420,5.4,2013-02-01
12420,5.3,2013-03-01
12420,4.9,2013-04-01
12420,5.2,2013-05-01
12420,5.7,2013-06-01
12420,5.5,2013-07-01
12420,5.3,2013-08-01
12420,5.2,2013-09-01
12420,5.1,2013-10-01
12420,4.6,2013-11-01
12420,4.3,2013-12-01
12420,4.6,2014-01-01
12420,4.6,2014-02-01
12420,4.5,2014-03-01
12420,3.8,2014-04-01
12420,4.2,2014-05-01
12420,4.4,2014-06-01
12420,4.6,2014-07-01
12420,4.5,2014-08-01
12420,4.2,2014-09-01
12420,3.9,2014-10-01
12420,3.8,2014-11-01
12420,3.4,2014-12-01
12420,3.8,2015-01-01
12420,3.5,2015-02-01
12420,3.3,2015-03-01
12420,3.0,2015-04-01
12420,3.3,2015-05-01
12420,3.6,2015-06-01
12420,3.6,2015-07-01
12420,3.4,2015-08-01
12420,3.3,2015-09-01
12420,3.3,2015-10-01
12420,3.2,2015-11-01
12420,3.0,2015-12-01
12420,3.2,2016-01-01
12420,3.1,2016-02-01
12420,3.2,2016-03-01
12420,2.9,2016-04-01
12420,2.9,2016-05-01
12420,3.5,2016-06-01
12420,3.6,2016-07-01
12420,3.5,2016-08-01
12420,3.5,2016-09-01
12420,3.4,2016-10-01
12420,3.2,2016-11-01
12420,3.2,2016-12-01
12420,3.5,2017-01-01
12420,3.5,2017-02-01
12420,3.3,2017-03-01
12420,2.9,2017-04-01
12420,3.0,2017-05-01
12420,3.3,2017-06-01
12420,3.3,2017-07-01
12420,3.3,2017-08-01
12420,3.0,2017-09-01
12420,2.8,2017-10-01
12420,2.9,2017-11-01
12420,2.8,2017-12-01
12420,3.1,2018-01-01
12420,3.1,2018-02-01
12420,3.0,2018-03-01
12420,2.7,2018-04-01
12420,2.7,2018-05-01
12420,3.2,2018-06-01
12420,3.1,2018-07-01
12420,3.1,2018-08-01
12420,2.9,2018-09-01
12420,2.8,2018-10-01
12420,2.7,2018-11-01
12420,2.7,2018-12-01
12420,3.2,2019-01-01
12420,2.8,2019-02-01
12420,2.7,2019-03-01
12420,2.3,2019-04-01
12420,2.4,2019-05-01
12420,2.8,2019-06-01
12420,2.9,2019-07-01
12420,2.8,2019-08-01
12420,2.6,2019-09-01
12420,2.6,2019-10-01
12420,2.5,2019-11-01
12420,2.4,2019-12-01
12420,2.8,2020-01-01
12420,2.6,2020-02-01
12420,3.8,2020-03-01
12420,12.2,2020-04-01
12420,11.4,2020-05-01
12420,7.3,2020-06-01
12420,6.8,2020-07-01
12420,5.5,2020-08-01
12420,6.3,2020-09-01
12420,5.0,2020-10-01
12420,5.9,2020-11-01
19100,7.1,2012-01-01
19100,6.9,2012-02-01
19100,6.7,2012-03-01
19100,6.3,2012-04-01
19100,6.6,2012-05-01
19100,7.1,2012-06-01
19100,7.1,2012-07-01
19100,6.8,2012-08-01
19100,6.2,2012-09-01
19100,6.1,2012-10-01
19100,5.9,2012-11-01
19100,6.0,2012-12-01
19100,6.9,2013-01-01
19100,6.4,2013-02-01
19100,6.2,2013-03-01
19100,5.8,2013-04-01
19100,6.1,2013-05-01
19100,6.7,2013-06-01
19100,6.5,2013-07-01
19100,6.1,2013-08-01
19100,6.0,2013-09-01
19100,5.9,2013-10-01
19100,5.5,2013-11-01
19100,5.2,2013-12-01
19100,5.6,2014-01-01
19100,5.6,2014-02-01
19100,5.4,2014-03-01
19100,4.7,2014-04-01
19100,5.0,2014-05-01
19100,5.3,2014-06-01
19100,5.5,2014-07-01
19100,5.3,2014-08-01
19100,4.9,2014-09-01
19100,4.6,2014-10-01
19100,4.4,2014-11-01
19100,4.0,2014-12-01
19100,4.5,2015-01-01
19100,4.2,2015-02-01
19100,4.1,2015-03-01
19100,3.7,2015-04-01
19100,4.0,2015-05-01
19100,4.3,2015-06-01
19100,4.3,2015-07-01
19100,4.1,2015-08-01
19100,4.0,2015-09-01
19100,3.9,2015-10-01
19100,3.9,2015-11-01
19100,3.6,2015-12-01
19100,3.8,2016-01-01
19100,3.8,2016-02-01
19100,3.8,2016-03-01
19100,3.6,2016-04-01
19100,3.6,2016-05-01
19100,4.1,2016-06-01
19100,4.2,2016-07-01
19100,4.1,2016-08-01
19100,4.1,2016-09-01
19100,3.9,2016-10-01
19100,3.7,2016-11-01
19100,3.7,2016-12-01
19100,4.1,2017-01-01
19100,4.1,2017-02-01
19100,3.9,2017-03-01
19100,3.5,2017-04-01
19100,3.6,2017-05-01
19100,3.9,2017-06-01
19100,3.9,2017-07-01
19100,3.9,2017-08-01
19100,3.5,2017-09-01
19100,3.3,2017-10-01
19100,3.4,2017-11-01
19100,3.3,2017-12-01
19100,3.7,2018-01-01
19100,3.7,2018-02-01
19100,3.6,2018-03-01
19100,3.3,2018-04-01
19100,3.3,2018-05-01
19100,3.9,2018-06-01
19100,3.7,2018-07-01
19100,3.6,2018-08-01
19100,3.4,2018-09-01
19100,3.3,2018-10-01
19100,3.2,2018-11-01
19100,3.3,2018-12-01
19100,3.9,2019-01-01
19100,3.4,2019-02-01
19100,3.3,2019-03-01
19100,2.8,2019-04-01
19100,2.9,2019-05-01
19100,3.5,2019-06-01
19100,3.6,2019-07-01
19100,3.5,2019-08-01
19100,3.2,2019-09-01
19100,3.1,2019-10-01
19100,3.1,2019-11-01
19100,2.9,2019-12-01
19100,3.3,2020-01-01
19100,3.2,2020-02-01
19100,4.6,2020-03-01
19100,12.8,2020-04-01
19100,12.3,2020-05-01
19100,8.2,2020-06-01
19100,7.6,2020-07-01
19100,6.3,2020-08-01
19100,7.4,2020-09-01
19100,6.0,2020-10-01
19100,7.1,2020-11-01
26420,7.2,2012-01-01
26420,7.0,2012-02-01
26420,6.7,2012-03-01
26420,6.3,2012-04-01
26420,6.6,2012-05-01
26420,7.2,2012-06-01
26420,7.2,2012-07-01
26420,6.7,2012-08-01
26420,6.2,2012-09-01
26420,6.1,2012-10-01
26420,5.9,2012-11-01
26420,6.0,2012-12-01
26420,6.7,2013-01-01
26420,6.3,2013-02-01
26420,6.0,2013-03-01
26420,5.7,2013-04-01
26420,6.0,2013-05-01
26420,6.6,2013-06-01
26420,6.4,2013-07-01
26420,6.1,2013-08-01
26420,6.0,2013-09-01
26420,5.8,2013-10-01
26420,5.5,2013-11-01
26420,5.2,2013-12-01
26420,5.5,2014-01-01
26420,5.4,2014-02-01
26420,5.3,2014-03-01
26420,4.6,2014-04-01
26420,4.9,2014-05-01
26420,5.2,2014-06-01
26420,5.5,2014-07-01
26420,5.3,2014-08-01
26420,4.8,2014-09-01
26420,4.5,2014-10-01
26420,4.4,2014-11-01
26420,4.1,2014-12-01
26420,4.6,2015-01-01
26420,4.4,2015-02-01
26420,4.3,2015-03-01
26420,4.1,2015-04-01
26420,4.4,2015-05-01
26420,4.8,2015-06-01
26420,5.0,2015-07-01
26420,4.8,2015-08-01
26420,4.8,2015-09-01
26420,4.7,2015-10-01
26420,4.8,2015-11-01
26420,4.6,2015-12-01
26420,4.8,2016-01-01
26420,4.8,2016-02-01
26420,4.9,2016-03-01
26420,4.8,2016-04-01
26420,4.9,2016-05-01
26420,5.6,2016-06-01
26420,5.8,2016-07-01
26420,5.8,2016-08-01
26420,5.8,2016-09-01
26420,5.4,2016-10-01
26420,5.2,2016-11-01
26420,5.3,2016-12-01
26420,5.8,2017-01-01
26420,5.6,2017-02-01
26420,5.2,2017-03-01
26420,4.9,2017-04-01
26420,4.8,2017-05-01
26420,5.1,2017-06-01
26420,5.1,2017-07-01
26420,5.2,2017-08-01
26420,4.9,2017-09-01
26420,4.4,2017-10-01
26420,4.5,2017-11-01
26420,4.5,2017-12-01
26420,4.9,2018-01-01
26420,4.7,2018-02-01
26420,4.5,2018-03-01
26420,4.2,2018-04-01
26420,4.1,2018-05-01
26420,4.6,2018-06-01
26420,4.5,2018-07-01
26420,4.4,2018-08-01
26420,4.1,2018-09-01
26420,3.9,2018-10-01
26420,3.8,2018-11-01
26420,4.0,2018-12-01
26420,4.4,2019-01-01
26420,4.0,2019-02-01
26420,3.7,2019-03-01
26420,3.3,2019-04-01
26420,3.4,2019-05-01
26420,4.0,2019-06-01
26420,4.1,2019-07-01
26420,4.1,2019-08-01
26420,3.7,2019-09-01
26420,3.6,2019-10-01
26420,3.7,2019-11-01
26420,3.6,2019-12-01
26420,4.1,2020-01-01
26420,3.9,2020-02-01
26420,5.5,2020-03-01
26420,14.3,2020-04-01
26420,13.9,2020-05-01
26420,9.7,2020-06-01
26420,9.5,2020-07-01
26420,8.1,2020-08-01
26420,9.6,2020-09-01
26420,7.7,2020-10-01
26420,8.9,2020-11-01
41700,6.8,2012-01-01
41700,6.6,2012-02-01
41700,6.3,2012-03-01
41700,6.0,2012-04-01
41700,6.2,2012-05-01
41700,6.9,2012-06-01
41700,6.9,2012-07-01
41700,6.4,2012-08-01
41700,5.9,2012-09-01
41700,5.8,2012-10-01
41700,5.7,2012-11-01
41700,5.7,2012-12-01
41700,6.4,2013-01-01
41700,6.0,2013-02-01
41700,5.8,2013-03-01
41700,5.5,2013-04-01
41700,5.8,2013-05-01
41700,6.4,2013-06-01
41700,6.2,2013-07-01
41700,5.9,2013-08-01
41700,5.8,2013-09-01
41700,5.6,2013-10-01
41700,5.2,2013-11-01
41700,4.9,2013-12-01
41700,5.2,2014-01-01
41700,5.2,2014-02-01
41700,5.0,2014-03-01
41700,4.2,2014-04-01
41700,4.6,2014-05-01
41700,4.9,2014-06-01
41700,5.1,2014-07-01
41700,4.9,2014-08-01
41700,4.5,2014-09-01
41700,4.2,2014-10-01
41700,4.1,2014-11-01
41700,3.7,2014-12-01
41700,4.2,2015-01-01
41700,3.9,2015-02-01
41700,3.7,2015-03-01
41700,3.4,2015-04-01
41700,3.8,2015-05-01
41700,4.1,2015-06-01
41700,4.1,2015-07-01
41700,3.8,2015-08-01
41700,3.8,2015-09-01
41700,3.7,2015-10-01
41700,3.7,2015-11-01
41700,3.5,2015-12-01
41700,3.7,2016-01-01
41700,3.6,2016-02-01
41700,3.7,2016-03-01
41700,3.4,2016-04-01
41700,3.4,2016-05-01
41700,4.1,2016-06-01
41700,4.2,2016-07-01
41700,4.0,2016-08-01
41700,4.0,2016-09-01
41700,3.8,2016-10-01
41700,3.7,2016-11-01
41700,3.6,2016-12-01
41700,4.0,2017-01-01
41700,3.9,2017-02-01
41700,3.7,2017-03-01
41700,3.3,2017-04-01
41700,3.4,2017-05-01
41700,3.7,2017-06-01
41700,3.8,2017-07-01
41700,3.7,2017-08-01
41700,3.3,2017-09-01
41700,3.1,2017-10-01
41700,3.2,2017-11-01
41700,3.1,2017-12-01
41700,3.5,2018-01-01
41700,3.5,2018-02-01
41700,3.4,2018-03-01
41700,3.1,2018-04-01
41700,3.0,2018-05-01
41700,3.6,2018-06-01
41700,3.5,2018-07-01
41700,3.4,2018-08-01
41700,3.2,2018-09-01
41700,3.1,2018-10-01
41700,3.1,2018-11-01
41700,3.1,2018-12-01
41700,3.6,2019-01-01
41700,3.3,2019-02-01
41700,3.1,2019-03-01
41700,2.6,2019-04-01
41700,2.8,2019-05-01
41700,3.3,2019-06-01
41700,3.4,2019-07-01
41700,3.3,2019-08-01
41700,3.0,2019-09-01
41700,3.0,2019-10-01
41700,3.0,2019-11-01
41700,2.8,2019-12-01
41700,3.2,2020-01-01
41700,3.1,2020-02-01
41700,4.5,2020-03-01
41700,13.3,2020-04-01
41700,12.7,2020-05-01
41700,8.3,2020-06-01
41700,8.0,2020-07-01
41700,6.6,2020-08-01
41700,7.7,2020-09-01
41700,6.2,2020-10-01
41700,7.3,2020-11-01
41620,6.1,2012-01-01
41620,6.2,2012-02-01
41620,5.9,2012-03-01
41620,5.4,2012-04-01
41620,5.2,2012-05-01
41620,5.6,2012-06-01
41620,5.4,2012-07-01
41620,5.2,2012-08-01
41620,4.7,2012-09-01
41620,4.8,2012-10-01
41620,4.4,2012-11-01
41620,4.6,2012-12-01
41620,5.2,2013-01-01
41620,5.1,2013-02-01
41620,4.9,2013-03-01
41620,4.5,2013-04-01
41620,4.4,2013-05-01
41620,4.9,2013-06-01
41620,4.5,2013-07-01
41620,4.4,2013-08-01
41620,4.1,2013-09-01
41620,3.8,2013-10-01
41620,3.7,2013-11-01
41620,3.7,2013-12-01
41620,4.2,2014-01-01
41620,4.3,2014-02-01
41620,4.1,2014-03-01
41620,3.5,2014-04-01
41620,3.6,2014-05-01
41620,4.0,2014-06-01
41620,3.8,2014-07-01
41620,3.9,2014-08-01
41620,3.5,2014-09-01
41620,3.4,2014-10-01
41620,3.3,2014-11-01
41620,3.2,2014-12-01
41620,3.7,2015-01-01
41620,3.8,2015-02-01
41620,3.7,2015-03-01
41620,3.3,2015-04-01
41620,3.4,2015-05-01
41620,3.8,2015-06-01
41620,3.6,2015-07-01
41620,3.5,2015-08-01
41620,3.2,2015-09-01
41620,3.1,2015-10-01
41620,3.0,2015-11-01
41620,3.1,2015-12-01
41620,3.5,2016-01-01
41620,3.6,2016-02-01
41620,3.6,2016-03-01
41620,3.3,2016-04-01
41620,3.1,2016-05-01
41620,3.6,2016-06-01
41620,3.3,2016-07-01
41620,3.2,2016-08-01
41620,2.9,2016-09-01
41620,2.9,2016-10-01
41620,2.7,2016-11-01
41620,2.8,2016-12-01
41620,3.2,2017-01-01
41620,3.4,2017-02-01
41620,3.4,2017-03-01
41620,3.2,2017-04-01
41620,3.2,2017-05-01
41620,3.6,2017-06-01
41620,3.3,2017-07-01
41620,3.3,2017-08-01
41620,2.9,2017-09-01
41620,2.8,2017-10-01
41620,2.7,2017-11-01
41620,2.7,2017-12-01
41620,3.1,2018-01-01
41620,3.3,2018-02-01
41620,3.3,2018-03-01
41620,3.0,2018-04-01
41620,2.9,2018-05-01
41620,3.3,2018-06-01
41620,3.1,2018-07-01
41620,3.1,2018-08-01
41620,2.7,2018-09-01
41620,2.6,2018-10-01
41620,2.5,2018-11-01
41620,2.6,2018-12-01
41620,2.8,2019-01-01
41620,3.0,2019-02-01
41620,3.0,2019-03-01
41620,2.6,2019-04-01
41620,2.5,2019-05-01
41620,2.9,2019-06-01
41620,2.6,2019-07-01
41620,2.6,2019-08-01
41620,2.2,2019-09-01
41620,2.1,2019-10-01
41620,2.0,2019-11-01
41620,2.1,2019-12-01
41620,2.6,2020-01-01
41620,2.7,2020-02-01
41620,4.0,2020-03-01
41620,11.2,2020-04-01
41620,9.4,2020-05-01
41620,6.4,2020-06-01
41620,5.3,2020-07-01
41620,4.7,2020-08-01
41620,5.2,2020-09-01
41620,4.1,2020-10-01
41620,4.2,2020-11-01
40060,7.2,2012-01-01
40060,7.1,2012-02-01
40060,6.8,2012-03-01
40060,6.2,2012-04-01
40060,6.6,2012-05-01
40060,6.9,2012-06-01
40060,7.0,2012-07-01
40060,6.8,2012-08-01
40060,6.3,2012-09-01
40060,6.1,2012-10-01
40060,5.9,2012-11-01
40060,6.1,2012-12-01
40060,6.8,2013-01-01
40060,6.5,2013-02-01
40060,6.1,2013-03-01
40060,5.7,2013-04-01
40060,6.0,2013-05-01
40060,6.4,2013-06-01
40060,6.2,2013-07-01
40060,6.2,2013-08-01
40060,6.0,2013-09-01
40060,5.9,2013-10-01
40060,5.6,2013-11-01
40060,5.4,2013-12-01
40060,6.0,2014-01-01
40060,6.0,2014-02-01
40060,5.9,2014-03-01
40060,5.2,2014-04-01
40060,5.5,2014-05-01
40060,5.7,2014-06-01
40060,5.8,2014-07-01
40060,5.8,2014-08-01
40060,5.4,2014-09-01
40060,5.1,2014-10-01
40060,5.1,2014-11-01
40060,4.8,2014-12-01
40060,5.4,2015-01-01
40060,5.2,2015-02-01
40060,5.0,2015-03-01
40060,4.5,2015-04-01
40060,4.9,2015-05-01
40060,4.8,2015-06-01
40060,4.8,2015-07-01
40060,4.6,2015-08-01
40060,4.4,2015-09-01
40060,4.2,2015-10-01
40060,4.1,2015-11-01
40060,4.0,2015-12-01
40060,4.4,2016-01-01
40060,4.3,2016-02-01
40060,4.2,2016-03-01
40060,3.8,2016-04-01
40060,4.0,2016-05-01
40060,4.4,2016-06-01
40060,4.5,2016-07-01
40060,4.5,2016-08-01
40060,4.4,2016-09-01
40060,4.1,2016-10-01
40060,4.0,2016-11-01
40060,3.9,2016-12-01
40060,4.5,2017-01-01
40060,4.4,2017-02-01
40060,4.1,2017-03-01
40060,3.7,2017-04-01
